rsi_threshold,vol_mult,trailing_stop_pct,take_profit_pct,portfolio_return_pct,portfolio_sharpe,max_drawdown_pct,total_trades,beats_spy,per_stock
55,1.0,8.0,15.0,2.7045355187091946,8.780657243709271,-27.25307766192101,24,False,"{'R': np.float64(0.1816617033187693), 'GWW': np.float64(0.08115287168249119), 'BEN': np.float64(0.1566336222208209), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.26543613211020833)}"
55,1.0,8.0,20.0,4.300883179048904,9.315847568542885,-27.25307766192101,24,False,"{'R': np.float64(0.1816617033187693), 'GWW': np.float64(0.08115287168249119), 'BEN': np.float64(0.16127828731015548), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.19026341418255743)}"
55,1.2,4.0,12.0,1.9471658275091408,2.160274201709037,-16.857878197749915,20,False,"{'R': np.float64(0.09348222895428004), 'GWW': np.float64(-0.0008271819845364625), 'BEN': np.float64(0.11572931789158458), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.09224078430945781)}"
55,1.2,4.0,15.0,1.8932401758419795,3.1332211991343315,-16.857878197749915,19,False,"{'R': np.float64(0.07682144845303385), 'GWW': np.float64(-0.0008271819845364625), 'BEN': np.float64(0.1296938158094727), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.09224078430945781)}"
55,1.2,4.0,20.0,3.401371336731427,3.767931378765985,-16.857878197749915,18,False,"{'R': np.float64(0.07682144845303385), 'GWW': np.float64(-0.0008271819845364625), 'BEN': np.float64(0.10248096558369157), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(0.010378623960795696)}"
55,1.2,6.0,12.0,0.7909623313607783,1.7969163498336875,-19.956849923639755,20,False,"{'R': np.float64(0.09348222895428004), 'GWW': np.float64(-0.0008271819845364625), 'BEN': np.float64(0.11572931789158458), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.15005095911687594)}"
55,1.2,6.0,15.0,0.7370366796936167,2.769863347258982,-19.956849923639755,19,False,"{'R': np.float64(0.07682144845303385), 'GWW': np.float64(-0.0008271819845364625), 'BEN': np.float64(0.1296938158094727), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.15005095911687594)}"
55,1.2,6.0,20.0,2.6481707399159538,3.5521299118723055,-19.956849923639755,18,False,"{'R': np.float64(0.07682144845303385), 'GWW': np.float64(-0.0008271819845364625), 'BEN': np.float64(0.10248096558369157), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.02728140587997796)}"
55,1.2,8.0,12.0,-1.9822652953967834,1.1002307476314648,-33.510086078159816,20,False,"{'R': np.float64(0.09348222895428004), 'GWW': np.float64(-0.0008271819845364625), 'BEN': np.float64(0.11572931789158458), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.288712340454754)}"
55,1.2,8.0,15.0,-2.036190947063945,2.0731777450567597,-33.510086078159816,19,False,"{'R': np.float64(0.07682144845303385), 'GWW': np.float64(-0.0008271819845364625), 'BEN': np.float64(0.1296938158094727), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.288712340454754)}"
